Project ID;Image ID;Term ID;Job user ID;Job parameters;Number of Review Annotations;Number of Job Annotations;Number of Review Polygons;Number of Job Polygons;Number of review polygons missed by job;Review Area;Job Area;Area Percentage of review missed by job;TP;FN;FP;Recall;Precision;
151746100; 151750341; 20202; 6980; [];25; 22; 25; 23; 2; 658154.743007; 578304.608696; 12.132426; 535514.608696; 122640.134311; 42790.000000; 81.366064; 92.600785; 
151746100; 151750341; 5735; 153338854; []; 1; 1; 1; 1; 0; 146298764.610524; 146660988.500000; -0.247592; 144567363.244550; 1731401.365974; 2093625.255450; 98.816530; 98.572473; 
151746100; 151750058; 20202; 6980; [];12; 15; 12; 15; -3; 568532.742857; 580010.000000; -2.018750; 507322.000000; 61210.742857; 72688.000000; 89.233559; 87.467802; 
151746100; 151750058; 5735; 6980; [];1; 1; 1; 1; 0; 213720576.000000; 213720576.000000; 0.000000; 213720576.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
151746100; 151749865; 20202; 6980; [];20; 19; 20; 19; 1; 971841.827132; 893880.000000; 8.022070; 851977.326503; 119864.500629; 41902.673497; 87.666254; 95.312271; 
151746100; 151749865; 5735; 6980; [];1; 1; 1; 1; 0; 210313728.000000; 210313728.000000; 0.000000; 210313728.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
151746100; 151749689; 20202; 6980; [];20; 20; 22; 22; 0; 655698.666667; 655698.666667; 0.000000; 655698.666667; 0.000000; 0.000000; 100.000000; 100.000000; 
151746100; 151749689; 5735; 153339033; []; 1; 1; 1; 1; 0; 156884318.293493; 153329904.000000; 2.265628; 152401546.240309; 4482772.053184; 928357.759691; 97.142626; 99.394536; 
151746100; 151749513; 20202; 6980; [];14; 13; 14; 13; 1; 764961.454545; 760270.000000; 0.613293; 760270.000000; 4691.454545; 0.000000; 99.386707; 100.000000; 
151746100; 151749513; 5735; 153339067; []; 1; 1; 1; 1; 0; 160018320.000000; 160018320.000000; 0.000000; 160018320.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
151746100; 151749310; 20202; 157868072; []; 11; 86; 11; 87; -76; 608781.196411; 2625946.147253; -331.344819; 291758.000000; 317023.196411; 2334188.147253; 47.924936; 11.110586; 
151746100; 151749310; 5735; 153339105; []; 1; 1; 1; 1; 0; 197129902.343266; 182893284.000000; 7.221948; 171310859.478792; 25819042.864474; 11582424.521208; 86.902523; 93.667113; 
